Puzzle ID,Difficulty,Solved,Path Length,Time (s),Issues
df15fe6ed4dd7df0,3,FAIL,12,15.49,None
52df57cc84fbc153,5,FAIL,21,16.64,rules
cef4eaa4525b4d4a,1,FAIL,7,13.71,None
2cdfbd4a9f364513,2,FAIL,27,16.51,"intersecting, rules"
1ef0bc42f42911b,5,FAIL,16,16.04,rules
c94de1c651355827,3,FAIL,9,16.95,rules
5faeb260f219d74a,3,FAIL,30,16.89,rules
f50e2570d6d028f4,3,FAIL,28,18.80,"intersecting, rules"
8c2ad5e4cfbbc016,4,FAIL,23,15.90,rules
dea5ab3b33019569,4,FAIL,14,24.35,None
22f2c48bcc4ce64f,2,FAIL,8,10.47,disconnected
6be507c084e691cb,2,FAIL,13,15.79,None
7952d255b6ea209c,4,FAIL,10,14.02,None
ebcbfd4fa2867c42,2,FAIL,11,11.57,intersecting
3a6ba4ffd84fc4c1,5,FAIL,22,15.14,rules
93a638921305725f,4,FAIL,7,15.82,rules
8ea34b6d23b4761e,2,FAIL,8,11.66,"disconnected, rules"
88fa0972b417c260,5,FAIL,26,15.91,"disconnected, intersecting, rules"
6eab214d450d4dbe,4,FAIL,13,13.53,rules
66af5fa2c849be82,4,FAIL,33,19.04,"intersecting, rules"
3b9f7395fef14327,5,FAIL,27,18.85,rules
f8999f1ddbc4e969,2,FAIL,10,14.43,disconnected
8d5f970e2d32d4eb,3,FAIL,12,10.29,rules
2ba08168d4f94e2f,3,FAIL,34,16.28,rules
442360e781344ca6,3,FAIL,11,12.62,None
293100f44e836546,3,FAIL,15,14.64,"intersecting, rules"
4d7a1a66baaf63ae,2,FAIL,25,16.35,rules
f6b6da2cfd79bf8d,4,FAIL,9,11.56,None
f92812f4de72ff65,2,FAIL,22,12.82,rules
6309fe9234408d09,3,FAIL,10,12.69,rules
fcddbcaebe33803e,5,FAIL,23,13.95,"disconnected, rules"
51464a9c8a314377,5,FAIL,52,14.82,rules
a4bf7550aba66cda,1,FAIL,23,18.45,"disconnected, rules"
a022c119975a7c52,3,FAIL,11,14.48,rules
1a068875a3e6faef,2,FAIL,13,14.77,None
4fe157e88b75d1c6,4,FAIL,21,17.87,"disconnected, rules"
39e018c085e923c6,4,FAIL,29,18.74,"disconnected, intersecting, rules"
f8e018c187532e55,2,FAIL,3,13.42,None
209102523fe9cb33,3,FAIL,15,16.44,rules
1a54d6e78eb31f57,3,FAIL,11,14.31,"intersecting, rules"
9725866ac2281eec,4,FAIL,15,13.87,None
6bd50bbc57f0da07,3,FAIL,26,14.11,rules
dee9e7fb15309f84,2,FAIL,13,13.77,None
86902220d12d703f,4,FAIL,11,14.84,None
4eb57609ef1ee631,1,FAIL,11,12.12,None
2f79e45518965eb9,4,FAIL,53,17.46,"disconnected, intersecting, rules"
56d5533533454616,4,FAIL,14,14.09,rules
49e1d44abd319766,5,FAIL,11,13.76,rules
b4236ee204ca4ebd,1,FAIL,8,9.94,rules
bd50007a27ec4c42,5,FAIL,13,16.01,rules
46e5ace860a947c,5,FAIL,19,14.45,"disconnected, rules"
65de230f331a4c45,3,FAIL,17,28.96,rules
208cf4346af75ddb,1,FAIL,22,15.30,"disconnected, intersecting, rules"
90fd5c8fc5c892bc,2,PASS,12,11.79,None
451e601ab40d68ce,3,FAIL,16,13.74,"disconnected, intersecting, rules"
c57d2afd719e3f0a,2,FAIL,19,16.52,"disconnected, rules"
788033d48bdb93a4,2,FAIL,17,10.68,"intersecting, rules"
1ea856e2b1a1fe37,2,FAIL,21,18.19,"intersecting, rules"
ce2b4e5ce355a816,1,FAIL,13,10.33,rules
a8367944d1ed9ac,5,FAIL,18,14.61,"disconnected, intersecting, rules"
afa4e2bcc5412771,2,FAIL,11,14.12,rules
fe0ba1ad7aff48c5,1,FAIL,9,11.98,rules
e776bbdf9faf8a36,3,FAIL,10,18.70,rules
1b3d9f4f52d85b56,2,FAIL,13,13.81,rules
b142fbbeb41041b7,5,FAIL,3,14.10,None
5f53135de8b1954a,2,FAIL,23,14.54,"disconnected, intersecting, rules"
62c72bfb2683d204,5,FAIL,36,15.05,"disconnected, rules"
6f9050409662ade1,1,FAIL,13,15.22,rules
5ad45782c4d247fd,3,FAIL,4,16.29,None
ad84c6fc0204a477,2,FAIL,27,15.27,intersecting
6f26802c8e80c94b,2,FAIL,11,12.14,rules
2a959752e36b0310,3,FAIL,15,14.57,rules
8ce6a69f4a2bf7f8,1,FAIL,16,15.09,rules
